genome_name	publication	genome_id	antibiotic	resistant_phenotype	measurement	measurement_sign	measurement_value	measurement_unit	laboratory_typing_method	laboratory_typing_method_version	laboratory_typing_platform	testing_standard	testing_standard_year	genome.bioproject_accession	genome.biosample_accession	genome.assembly_accession	genome.genbank_accessions	genome.refseq_accessions
Staphylococcus aureus strain HICF0626	32025709	1280.30171	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0626	32025709	1280.30171	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0626	32025709	1280.30171	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0626	32025709	1280.30171	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0627	32025709	1280.30172	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0627	32025709	1280.30172	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0627	32025709	1280.30172	ciprofloxacin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0627	32025709	1280.30172	erythromycin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0627	32025709	1280.30172	fusidic acid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0627	32025709	1280.30172	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0627	32025709	1280.30172	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0627	32025709	1280.30172	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0627	32025709	1280.30172	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0627	32025709	1280.30172	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0628	32025709	1280.30175	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0628	32025709	1280.30175	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0628	32025709	1280.30175	ciprofloxacin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0628	32025709	1280.30175	erythromycin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0628	32025709	1280.30175	fusidic acid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0628	32025709	1280.30175	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0628	32025709	1280.30175	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0628	32025709	1280.30175	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0628	32025709	1280.30175	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0628	32025709	1280.30175	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0629	32025709	1280.30176	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0629	32025709	1280.30176	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0629	32025709	1280.30176	ciprofloxacin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0629	32025709	1280.30176	erythromycin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0629	32025709	1280.30176	fusidic acid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0629	32025709	1280.30176	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0629	32025709	1280.30176	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0629	32025709	1280.30176	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0629	32025709	1280.30176	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0629	32025709	1280.30176	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0630	32025709	1280.30189	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0630	32025709	1280.30189	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0630	32025709	1280.30189	ciprofloxacin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0630	32025709	1280.30189	erythromycin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0630	32025709	1280.30189	fusidic acid	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0630	32025709	1280.30189	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0630	32025709	1280.30189	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0630	32025709	1280.30189	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0630	32025709	1280.30189	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0630	32025709	1280.30189	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0633	32025709	1280.30182	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0633	32025709	1280.30182	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0633	32025709	1280.30182	ciprofloxacin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0633	32025709	1280.30182	erythromycin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0633	32025709	1280.30182	fusidic acid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0633	32025709	1280.30182	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0633	32025709	1280.30182	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0633	32025709	1280.30182	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0633	32025709	1280.30182	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0633	32025709	1280.30182	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0635	32025709	1280.30186	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0635	32025709	1280.30186	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0635	32025709	1280.30186	ciprofloxacin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0635	32025709	1280.30186	erythromycin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0635	32025709	1280.30186	fusidic acid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0635	32025709	1280.30186	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0635	32025709	1280.30186	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0635	32025709	1280.30186	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0635	32025709	1280.30186	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0635	32025709	1280.30186	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0636	32025709	1280.30185	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0636	32025709	1280.30185	chloramphenicol	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0636	32025709	1280.30185	ciprofloxacin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0636	32025709	1280.30185	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0636	32025709	1280.30185	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0636	32025709	1280.30185	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0636	32025709	1280.30185	trimethoprim	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0637	32025709	1280.30184	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0637	32025709	1280.30184	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0637	32025709	1280.30184	ciprofloxacin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0637	32025709	1280.30184	erythromycin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0637	32025709	1280.30184	fusidic acid	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0637	32025709	1280.30184	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0637	32025709	1280.30184	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0637	32025709	1280.30184	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0637	32025709	1280.30184	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0637	32025709	1280.30184	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0638	32025709	1280.30183	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0638	32025709	1280.30183	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0638	32025709	1280.30183	ciprofloxacin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0638	32025709	1280.30183	erythromycin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0638	32025709	1280.30183	fusidic acid	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0638	32025709	1280.30183	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0638	32025709	1280.30183	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0638	32025709	1280.30183	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0638	32025709	1280.30183	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0638	32025709	1280.30183	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0640	32025709	1280.30180	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0640	32025709	1280.30180	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0640	32025709	1280.30180	ciprofloxacin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0640	32025709	1280.30180	erythromycin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0640	32025709	1280.30180	fusidic acid	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0640	32025709	1280.30180	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0640	32025709	1280.30180	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0640	32025709	1280.30180	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0640	32025709	1280.30180	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0640	32025709	1280.30180	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0641	32025709	1280.30179	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0641	32025709	1280.30179	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0641	32025709	1280.30179	ciprofloxacin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0641	32025709	1280.30179	erythromycin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0641	32025709	1280.30179	fusidic acid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0641	32025709	1280.30179	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0641	32025709	1280.30179	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0641	32025709	1280.30179	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0641	32025709	1280.30179	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0641	32025709	1280.30179	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0642	32025709	1280.30196	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0643	32025709	1280.30197	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0643	32025709	1280.30197	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0643	32025709	1280.30197	ciprofloxacin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0643	32025709	1280.30197	erythromycin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0643	32025709	1280.30197	fusidic acid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0643	32025709	1280.30197	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0643	32025709	1280.30197	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0643	32025709	1280.30197	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0643	32025709	1280.30197	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0643	32025709	1280.30197	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0644	32025709	1280.30199	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0644	32025709	1280.30199	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0644	32025709	1280.30199	ciprofloxacin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0644	32025709	1280.30199	erythromycin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0644	32025709	1280.30199	fusidic acid	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0644	32025709	1280.30199	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0644	32025709	1280.30199	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0644	32025709	1280.30199	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0644	32025709	1280.30199	rifampin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0644	32025709	1280.30199	tetracycline	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0645	32025709	1280.30200	cefoxitin	Resistant					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0645	32025709	1280.30200	chloramphenicol	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0645	32025709	1280.30200	ciprofloxacin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0645	32025709	1280.30200	erythromycin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0645	32025709	1280.30200	fusidic acid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0645	32025709	1280.30200	gentamicin	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0645	32025709	1280.30200	linezolid	Susceptible					Disk diffusion			EUCAST	2019					
Staphylococcus aureus strain HICF0645	32025709	1280.30200	mupirocin	Susceptible					Disk diffusion			EUCAST	2019					
