genome_id	genome.publication	genome.bioproject_accession	genome.biosample_accession	genome.assembly_accession	genome.genbank_accessions	genome.refseq_accessions
1280.8613	26686880	PRJEB5261	SAMEA2340096			
1280.8613	26686880	PRJEB5261	SAMEA2340096			
1280.8613	26686880	PRJEB5261	SAMEA2340096			
1280.8612	26686880	PRJEB5261	SAMEA2340097			
1280.8612	26686880	PRJEB5261	SAMEA2340097			
1280.8612	26686880	PRJEB5261	SAMEA2340097			
1280.8612	26686880	PRJEB5261	SAMEA2340097			
1280.8612	26686880	PRJEB5261	SAMEA2340097			
1280.8612	26686880	PRJEB5261	SAMEA2340097			
1280.8612	26686880	PRJEB5261	SAMEA2340097			
1280.8612	26686880	PRJEB5261	SAMEA2340097			
1280.8612	26686880	PRJEB5261	SAMEA2340097			
1280.8612	26686880	PRJEB5261	SAMEA2340097			
1280.9828	26686880	PRJEB5261	SAMEA2340098			
1280.9828	26686880	PRJEB5261	SAMEA2340098			
1280.9828	26686880	PRJEB5261	SAMEA2340098			
1280.9828	26686880	PRJEB5261	SAMEA2340098			
1280.9828	26686880	PRJEB5261	SAMEA2340098			
1280.9828	26686880	PRJEB5261	SAMEA2340098			
1280.9828	26686880	PRJEB5261	SAMEA2340098			
1280.9828	26686880	PRJEB5261	SAMEA2340098			
1280.9828	26686880	PRJEB5261	SAMEA2340098			
1280.9828	26686880	PRJEB5261	SAMEA2340098			
1280.9829	26686880	PRJEB5261	SAMEA2340099			
1280.9829	26686880	PRJEB5261	SAMEA2340099			
1280.9829	26686880	PRJEB5261	SAMEA2340099			
1280.9829	26686880	PRJEB5261	SAMEA2340099			
1280.9829	26686880	PRJEB5261	SAMEA2340099			
1280.9829	26686880	PRJEB5261	SAMEA2340099			
1280.9829	26686880	PRJEB5261	SAMEA2340099			
1280.9829	26686880	PRJEB5261	SAMEA2340099			
1280.9829	26686880	PRJEB5261	SAMEA2340099			
1280.9829	26686880	PRJEB5261	SAMEA2340099			
1280.9830	26686880	PRJEB5261	SAMEA2340100			
1280.9830	26686880	PRJEB5261	SAMEA2340100			
1280.9830	26686880	PRJEB5261	SAMEA2340100			
1280.9830	26686880	PRJEB5261	SAMEA2340100			
1280.9830	26686880	PRJEB5261	SAMEA2340100			
1280.9830	26686880	PRJEB5261	SAMEA2340100			
1280.9830	26686880	PRJEB5261	SAMEA2340100			
1280.9830	26686880	PRJEB5261	SAMEA2340100			
1280.9830	26686880	PRJEB5261	SAMEA2340100			
1280.9830	26686880	PRJEB5261	SAMEA2340100			
1280.9831	26686880	PRJEB5261	SAMEA2340101			
1280.9831	26686880	PRJEB5261	SAMEA2340101			
1280.9831	26686880	PRJEB5261	SAMEA2340101			
1280.9831	26686880	PRJEB5261	SAMEA2340101			
1280.9831	26686880	PRJEB5261	SAMEA2340101			
1280.9831	26686880	PRJEB5261	SAMEA2340101			
1280.9831	26686880	PRJEB5261	SAMEA2340101			
1280.9831	26686880	PRJEB5261	SAMEA2340101			
1280.9831	26686880	PRJEB5261	SAMEA2340101			
1280.9831	26686880	PRJEB5261	SAMEA2340101			
1280.9832	26686880	PRJEB5261	SAMEA2340102			
1280.9832	26686880	PRJEB5261	SAMEA2340102			
1280.9832	26686880	PRJEB5261	SAMEA2340102			
1280.9832	26686880	PRJEB5261	SAMEA2340102			
1280.9832	26686880	PRJEB5261	SAMEA2340102			
1280.9832	26686880	PRJEB5261	SAMEA2340102			
1280.9832	26686880	PRJEB5261	SAMEA2340102			
1280.9832	26686880	PRJEB5261	SAMEA2340102			
1280.9832	26686880	PRJEB5261	SAMEA2340102			
1280.9832	26686880	PRJEB5261	SAMEA2340102			
1280.9833	26686880	PRJEB5261	SAMEA2340103			
1280.9833	26686880	PRJEB5261	SAMEA2340103			
1280.9833	26686880	PRJEB5261	SAMEA2340103			
1280.9833	26686880	PRJEB5261	SAMEA2340103			
1280.9833	26686880	PRJEB5261	SAMEA2340103			
1280.9833	26686880	PRJEB5261	SAMEA2340103			
1280.9833	26686880	PRJEB5261	SAMEA2340103			
1280.9833	26686880	PRJEB5261	SAMEA2340103			
1280.9833	26686880	PRJEB5261	SAMEA2340103			
1280.9833	26686880	PRJEB5261	SAMEA2340103			
1280.9834	26686880	PRJEB5261	SAMEA2340104			
1280.9834	26686880	PRJEB5261	SAMEA2340104			
1280.9834	26686880	PRJEB5261	SAMEA2340104			
1280.9834	26686880	PRJEB5261	SAMEA2340104			
1280.9834	26686880	PRJEB5261	SAMEA2340104			
1280.9834	26686880	PRJEB5261	SAMEA2340104			
1280.9834	26686880	PRJEB5261	SAMEA2340104			
1280.9834	26686880	PRJEB5261	SAMEA2340104			
1280.9834	26686880	PRJEB5261	SAMEA2340104			
1280.9834	26686880	PRJEB5261	SAMEA2340104			
1280.8378	26686880	PRJEB5261	SAMEA2340105			
1280.8378	26686880	PRJEB5261	SAMEA2340105			
1280.8378	26686880	PRJEB5261	SAMEA2340105			
1280.8378	26686880	PRJEB5261	SAMEA2340105			
1280.8378	26686880	PRJEB5261	SAMEA2340105			
1280.8378	26686880	PRJEB5261	SAMEA2340105			
1280.8378	26686880	PRJEB5261	SAMEA2340105			
1280.8378	26686880	PRJEB5261	SAMEA2340105			
1280.8378	26686880	PRJEB5261	SAMEA2340105			
1280.8378	26686880	PRJEB5261	SAMEA2340105			
1280.9835	26686880	PRJEB5261	SAMEA2340106			
1280.9835	26686880	PRJEB5261	SAMEA2340106			
1280.9835	26686880	PRJEB5261	SAMEA2340106			
1280.9835	26686880	PRJEB5261	SAMEA2340106			
1280.9835	26686880	PRJEB5261	SAMEA2340106			
1280.9835	26686880	PRJEB5261	SAMEA2340106			
1280.9835	26686880	PRJEB5261	SAMEA2340106			
1280.9835	26686880	PRJEB5261	SAMEA2340106			
1280.9835	26686880	PRJEB5261	SAMEA2340106			
1280.9835	26686880	PRJEB5261	SAMEA2340106			
1280.8512	26686880	PRJEB5261	SAMEA2340107			
1280.8512	26686880	PRJEB5261	SAMEA2340107			
1280.8512	26686880	PRJEB5261	SAMEA2340107			
1280.8512	26686880	PRJEB5261	SAMEA2340107			
1280.8512	26686880	PRJEB5261	SAMEA2340107			
1280.8512	26686880	PRJEB5261	SAMEA2340107			
1280.8512	26686880	PRJEB5261	SAMEA2340107			
1280.8512	26686880	PRJEB5261	SAMEA2340107			
1280.8512	26686880	PRJEB5261	SAMEA2340107			
1280.8512	26686880	PRJEB5261	SAMEA2340107			
1280.8380	26686880	PRJEB5261	SAMEA2340108			
1280.8380	26686880	PRJEB5261	SAMEA2340108			
1280.8380	26686880	PRJEB5261	SAMEA2340108			
1280.8380	26686880	PRJEB5261	SAMEA2340108			
1280.8380	26686880	PRJEB5261	SAMEA2340108			
1280.8380	26686880	PRJEB5261	SAMEA2340108			
1280.8380	26686880	PRJEB5261	SAMEA2340108			
1280.8380	26686880	PRJEB5261	SAMEA2340108			
1280.8380	26686880	PRJEB5261	SAMEA2340108			
1280.8380	26686880	PRJEB5261	SAMEA2340108			
1280.7436	26686880	PRJEB5261	SAMEA2340109			
1280.7436	26686880	PRJEB5261	SAMEA2340109			
1280.7436	26686880	PRJEB5261	SAMEA2340109			
1280.7436	26686880	PRJEB5261	SAMEA2340109			
1280.7436	26686880	PRJEB5261	SAMEA2340109			
1280.7436	26686880	PRJEB5261	SAMEA2340109			
1280.7436	26686880	PRJEB5261	SAMEA2340109			
1280.7436	26686880	PRJEB5261	SAMEA2340109			
1280.7436	26686880	PRJEB5261	SAMEA2340109			
1280.7436	26686880	PRJEB5261	SAMEA2340109			
1280.7435	26686880	PRJEB5261	SAMEA2340110			
1280.7435	26686880	PRJEB5261	SAMEA2340110			
1280.7435	26686880	PRJEB5261	SAMEA2340110			
1280.7435	26686880	PRJEB5261	SAMEA2340110			
1280.7435	26686880	PRJEB5261	SAMEA2340110			
1280.7435	26686880	PRJEB5261	SAMEA2340110			
1280.7435	26686880	PRJEB5261	SAMEA2340110			
1280.7435	26686880	PRJEB5261	SAMEA2340110			
1280.7435	26686880	PRJEB5261	SAMEA2340110			
1280.7435	26686880	PRJEB5261	SAMEA2340110			
1280.7438	26686880	PRJEB5261	SAMEA2340111			
1280.7438	26686880	PRJEB5261	SAMEA2340111			
1280.7438	26686880	PRJEB5261	SAMEA2340111			
1280.7438	26686880	PRJEB5261	SAMEA2340111			
1280.7438	26686880	PRJEB5261	SAMEA2340111			
1280.7438	26686880	PRJEB5261	SAMEA2340111			
1280.7438	26686880	PRJEB5261	SAMEA2340111			
1280.7438	26686880	PRJEB5261	SAMEA2340111			
1280.7438	26686880	PRJEB5261	SAMEA2340111			
1280.7438	26686880	PRJEB5261	SAMEA2340111			
1280.9836	26686880	PRJEB5261	SAMEA2340112			
1280.9836	26686880	PRJEB5261	SAMEA2340112			
1280.9836	26686880	PRJEB5261	SAMEA2340112			
1280.9836	26686880	PRJEB5261	SAMEA2340112			
1280.9836	26686880	PRJEB5261	SAMEA2340112			
1280.9836	26686880	PRJEB5261	SAMEA2340112			
1280.9836	26686880	PRJEB5261	SAMEA2340112			
1280.9836	26686880	PRJEB5261	SAMEA2340112			
1280.9836	26686880	PRJEB5261	SAMEA2340112			
1280.9836	26686880	PRJEB5261	SAMEA2340112			
1280.7432	26686880	PRJEB5261	SAMEA2340113			
1280.7432	26686880	PRJEB5261	SAMEA2340113			
1280.7432	26686880	PRJEB5261	SAMEA2340113			
1280.7432	26686880	PRJEB5261	SAMEA2340113			
1280.7432	26686880	PRJEB5261	SAMEA2340113			
1280.7432	26686880	PRJEB5261	SAMEA2340113			
1280.7432	26686880	PRJEB5261	SAMEA2340113			
1280.7432	26686880	PRJEB5261	SAMEA2340113			
1280.7432	26686880	PRJEB5261	SAMEA2340113			
1280.7432	26686880	PRJEB5261	SAMEA2340113			
1280.9837	26686880	PRJEB5261	SAMEA2340114			
1280.9837	26686880	PRJEB5261	SAMEA2340114			
1280.9837	26686880	PRJEB5261	SAMEA2340114			
1280.9837	26686880	PRJEB5261	SAMEA2340114			
1280.9837	26686880	PRJEB5261	SAMEA2340114			
1280.9837	26686880	PRJEB5261	SAMEA2340114			
1280.9837	26686880	PRJEB5261	SAMEA2340114			
1280.9837	26686880	PRJEB5261	SAMEA2340114			
1280.9837	26686880	PRJEB5261	SAMEA2340114			
1280.9837	26686880	PRJEB5261	SAMEA2340114			
1280.9838	26686880	PRJEB5261	SAMEA2340115			
1280.9838	26686880	PRJEB5261	SAMEA2340115			
1280.9838	26686880	PRJEB5261	SAMEA2340115			
1280.9838	26686880	PRJEB5261	SAMEA2340115			
1280.9838	26686880	PRJEB5261	SAMEA2340115			
1280.9838	26686880	PRJEB5261	SAMEA2340115			
1280.9838	26686880	PRJEB5261	SAMEA2340115			
1280.9838	26686880	PRJEB5261	SAMEA2340115			
1280.9838	26686880	PRJEB5261	SAMEA2340115			
1280.9838	26686880	PRJEB5261	SAMEA2340115			
1280.7433	26686880	PRJEB5261	SAMEA2340116			
1280.7433	26686880	PRJEB5261	SAMEA2340116			
1280.7433	26686880	PRJEB5261	SAMEA2340116			
1280.7433	26686880	PRJEB5261	SAMEA2340116			
1280.7433	26686880	PRJEB5261	SAMEA2340116			
1280.7433	26686880	PRJEB5261	SAMEA2340116			
1280.7433	26686880	PRJEB5261	SAMEA2340116			
1280.7433	26686880	PRJEB5261	SAMEA2340116			
1280.7433	26686880	PRJEB5261	SAMEA2340116			
1280.7433	26686880	PRJEB5261	SAMEA2340116			
1280.9839	26686880	PRJEB5261	SAMEA2340117			
1280.9839	26686880	PRJEB5261	SAMEA2340117			
1280.9839	26686880	PRJEB5261	SAMEA2340117			
1280.9839	26686880	PRJEB5261	SAMEA2340117			
